,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
61,922bfa48-7f55-4576-99c5-31af7009e817,J Cho,https://play-lh.googleusercontent.com/a/ALm5wu1py5LbjPP-omIgcvyDnhUtNRAO62IRLugtPN4r=mo,업데이트후 거리뷰 기능이 추가되니 모바일에서 여러앱 열지않고 편리하게 사용 가능합니다!,5,0,6.4,2021-08-29 05:34:28,"네 더디고 부족한 면 많겠지만, 늘 사용자 관점에서 고민하고 있습니다. 늘 인내심을 가지고 이용해 주셔서 감사합니다.",2020-10-26 16:22:09
62,ed75f0cd-623f-443d-b2d3-cf08599a197f,윤하,https://play-lh.googleusercontent.com/a/ALm5wu1d4Tsj0eJhDPNxBrKBXuhWMcr7LCJ99lW1Sxmn=mo,아실의 실거래 히스토리기능 짱입니다 실거주매입인지 투자자매입인지 확인하는데 아주유용해요 실거래가 그래프랑 테이블(전고점 확인)로 보는거도 넘 편하구요♡♡♡,5,15,6.4,2021-08-28 23:19:47,,
63,b46f6e42-0189-46dd-a8da-53e8af52726b,박미애,https://play-lh.googleusercontent.com/a/ALm5wu218Dwc1-KUoX3oSYVhL1ayM5xJNUOw7TUjmjmg=mo,늘 편리하게 사용하고 있으며 기능들도 추가되어 너무 좋아요~^^,5,13,6.5,2021-08-28 22:52:40,,
64,a757d427-73e5-47ea-8064-339d63db0118,광호야,https://play-lh.googleusercontent.com/a-/ACNPEu-4Rcg9KU-qIsTQfgVwD4g64VOun_D-LGCP8sefRA,너무 유용하게 사용하고 있습니다.,5,0,6.5,2021-08-28 22:38:10,,
65,1549dda5-b322-47e1-b33b-9583574eae03,파편,https://play-lh.googleusercontent.com/a/ALm5wu3L41wcN2Xo-aV43Ka-NU5LySrc1ll4u0ibC3G8=mo,너무나 편리하고 여러분께 추천합니다~^^,5,1,6.4,2021-08-25 21:35:51,,
66,956e429f-e972-44fd-96a0-b7bc74a7f659,봉춘이형,https://play-lh.googleusercontent.com/a-/ACNPEu9i-fL1tkdrEExaP5S7woe0mhN8FPgN8kd2mr9UXg,이보다 더 좋은 앱은 있을수 없다,5,0,6.3,2021-08-24 18:52:43,,
67,19a18483-3150-486b-a18c-e6770219dfa2,선한부자,https://play-lh.googleusercontent.com/a/ALm5wu2XzMbQwnnTG8GDWJozzala1gWJlfWOJJNiydtY=mo,아실 정말 유용하게 잘 쓰고 있어요~ 필수앱이에요!!,5,4,6.4,2021-08-24 16:23:35,,
68,4769c29c-ffe0-42c5-b06d-6338551a099a,김진,https://play-lh.googleusercontent.com/a/ALm5wu2DLZgZfaSS8ErtEMhlnGkNohOpeeCfv6igtwkE=mo,아실이 지금까지 나온 앱중에서는 제일 좋은것 같아요.,5,0,5.6,2021-08-24 13:16:30,,
69,c7a41766-42af-44ce-acf4-c0c18a1e3489,김미정,https://play-lh.googleusercontent.com/a/ALm5wu1ik2SImYpQXcJbvFzaO80ONa6PR7lE21mUsiHI=mo,너무 좋은 앱이예요..♡♡♡,5,0,6.4,2021-08-23 19:53:40,,
70,97b71bdc-8cdc-4011-862a-2b7c1fd4dd1b,Jae stin Lee,https://play-lh.googleusercontent.com/a/ALm5wu3Bb7OXLwim--GCZZbpfao-mcWIqa2TT0BmDV67=mo,굳,5,0,6.3,2021-08-19 20:46:10,,
71,839095be-a1c0-4f6b-bd3b-241bcf81da12,샐러드,https://play-lh.googleusercontent.com/a-/ACNPEu8XHJKzYYaR5VTZAaQ_WmGrOqEGmBom5N4E5eNC-g,다양한 정보로 활용이 무궁무진하네요 별 5개밖에 없는게 아쉬울 정도~~,5,0,6.4,2021-08-19 11:51:08,,
